experiment,experiment_id,run_id,scenario_id,variant,run_index,claim_id,claim_type,claim_text,auto_support_status,evidence_count,evidence
deterministic,exp-e748800507ef,run-fe192e4c9ac35ae8,SC-F-03,no_memory,0,claim-63f3cbce8d3215af,skill_gap,"Gap: the role requires excel, which is not in your listed skills.",supported,1,"job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fe192e4c9ac35ae8,SC-F-03,no_memory,0,claim-66ad6b2faf9acd8a,ranking_reason,Matches your target role (data analyst).,supported,4,"profile:target_roles=Data Analyst (confirmed, conf 0.95) | dialogue:target_roles=data analyst (confirmed, conf 0.85) | job_posting:role_family=data analyst (confirmed, conf 1.0) | job_posting:title=Entry Data Analyst (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fe192e4c9ac35ae8,SC-F-03,no_memory,0,claim-6835dd660940a973,ranking_reason,Covers preferred skills (1/1).,supported,3,"profile:skills=Python (confirmed, conf 0.95) | profile:skills=SQL (confirmed, conf 0.95) | job_posting:preferred_skills=['python'] (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fe192e4c9ac35ae8,SC-F-03,no_memory,0,claim-85ca4aff0fb5ddf5,skill_gap,"Gap: the role requires excel, which is not in your listed skills.",supported,1,"job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fe192e4c9ac35ae8,SC-F-03,no_memory,0,claim-9515f274401a51ce,ranking_reason,Your experience fits the role's range.,supported,3,"profile:years_experience=2.0 (confirmed, conf 0.95) | job_posting:min_years_experience=1.0 (confirmed, conf 1.0) | job_posting:max_years_experience=3.0 (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fe192e4c9ac35ae8,SC-F-03,no_memory,0,claim-9f8d9232572742d7,ranking_reason,Matches your target role (data analyst).,supported,4,"profile:target_roles=Data Analyst (confirmed, conf 0.95) | dialogue:target_roles=data analyst (confirmed, conf 0.85) | job_posting:role_family=data analyst (confirmed, conf 1.0) | job_posting:title=Junior Data Analyst (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fe192e4c9ac35ae8,SC-F-03,no_memory,0,claim-b576bdaa57856f92,ranking_reason,Covers preferred skills (1/1).,supported,3,"profile:skills=Python (confirmed, conf 0.95) | profile:skills=SQL (confirmed, conf 0.95) | job_posting:preferred_skills=['python'] (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fe192e4c9ac35ae8,SC-F-03,no_memory,0,claim-b7ff2fb4dcd929f3,ranking_reason,Matches your target role (data analyst).,supported,4,"profile:target_roles=Data Analyst (confirmed, conf 0.95) | dialogue:target_roles=data analyst (confirmed, conf 0.85) | job_posting:role_family=data analyst (confirmed, conf 1.0) | job_posting:title=Entry Data Analyst (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fe192e4c9ac35ae8,SC-F-03,no_memory,0,claim-bee3b25a4888ad75,ranking_reason,Your experience fits the role's range.,supported,3,"profile:years_experience=2.0 (confirmed, conf 0.95) | job_posting:min_years_experience=0.0 (confirmed, conf 1.0) | job_posting:max_years_experience=2.0 (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fe192e4c9ac35ae8,SC-F-03,no_memory,0,claim-c58bb2d8f4035612,ranking_reason,"Work mode is remote, matching your preference.",supported,2,"dialogue:work_modes=remote (confirmed, conf 0.85) | job_posting:work_mode=remote (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fe192e4c9ac35ae8,SC-F-03,no_memory,0,claim-cda17c8459860a6d,skill_gap,"Gap: the role requires excel, which is not in your listed skills.",supported,1,"job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fe192e4c9ac35ae8,SC-F-03,no_memory,0,claim-db58e68a276f73f2,candidate_preference,You indicated target roles: ['data analyst'],supported,2,"profile:target_roles=Data Analyst (confirmed, conf 0.95) | dialogue:target_roles=data analyst (confirmed, conf 0.85)"
deterministic,exp-e748800507ef,run-fe192e4c9ac35ae8,SC-F-03,no_memory,0,claim-f1aae5b30c1dbde6,ranking_reason,Your experience fits the role's range.,supported,3,"profile:years_experience=2.0 (confirmed, conf 0.95) | job_posting:min_years_experience=0.0 (confirmed, conf 1.0) | job_posting:max_years_experience=2.0 (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fe192e4c9ac35ae8,SC-F-03,no_memory,0,claim-f6fbd5e6aa623c88,ranking_reason,"Work mode is remote, matching your preference.",supported,2,"dialogue:work_modes=remote (confirmed, conf 0.85) | job_posting:work_mode=remote (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fe192e4c9ac35ae8,SC-F-03,no_memory,0,claim-f81b9e696a4daf92,ranking_reason,Matches your target role (data analyst).,supported,4,"profile:target_roles=Data Analyst (confirmed, conf 0.95) | dialogue:target_roles=data analyst (confirmed, conf 0.85) | job_posting:role_family=data analyst (confirmed, conf 1.0) | job_posting:title=Senior Data Analyst (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-fe59b9efc3885f73,SC-E-03,no_memory,2,claim-0bac7e0b982e6eec,ranking_reason,"Work mode is remote, matching your preference.",supported,2,"dialogue:work_modes=remote (confirmed, conf 0.99) | job_posting:work_mode=remote (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-fe59b9efc3885f73,SC-E-03,no_memory,2,claim-3ae82f5b59a482b8,ranking_reason,"Located in Penang, matching your preference.",supported,3,"dialogue:preferred_locations=Penang (confirmed, conf 0.99) | job_posting:city=Penang (confirmed, conf 1.0) | job_posting:country=Malaysia (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-fe59b9efc3885f73,SC-E-03,no_memory,2,claim-6dc7893b25ac7ec3,ranking_reason,"Located in Penang, matching your preference.",supported,3,"dialogue:preferred_locations=Penang (confirmed, conf 0.99) | job_posting:city=Penang (confirmed, conf 1.0) | job_posting:country=Malaysia (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-fe59b9efc3885f73,SC-E-03,no_memory,2,claim-7fe31ebb30384314,ranking_reason,"Work mode is remote, matching your preference.",supported,2,"dialogue:work_modes=remote (confirmed, conf 0.99) | job_posting:work_mode=remote (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-fe59b9efc3885f73,SC-E-03,no_memory,2,claim-85ca4aff0fb5ddf5,skill_gap,"Gap: the role requires excel, which is not in your listed skills.",supported,1,"job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-fe59b9efc3885f73,SC-E-03,no_memory,2,claim-89ca04d25f0f019e,ranking_reason,Matches your target role (data analyst).,supported,4,"profile:target_roles=Data Analyst (confirmed, conf 0.95) | dialogue:target_roles=data analyst (confirmed, conf 0.99) | job_posting:role_family=data analyst (confirmed, conf 1.0) | job_posting:title=Senior Data Analyst (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-fe59b9efc3885f73,SC-E-03,no_memory,2,claim-90c0a7e7cb048695,candidate_preference,You indicated preferred locations: ['Penang'],supported,1,"dialogue:preferred_locations=Penang (confirmed, conf 0.99)"
hybrid,exp-6db1e87daed5,run-fe59b9efc3885f73,SC-E-03,no_memory,2,claim-920d098eeee29465,ranking_reason,Salary meets your stated minimum.,supported,3,"dialogue:salary_min={'min_salary': 4000.0, 'max_salary': 4000.0, 'currency': None, 'period': 'unknown'} (confirmed, conf 0.99) | dialogue:salary_currency=MYR (confirmed, conf 0.99) | job_posting:salary_min=4000.0 (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-fe59b9efc3885f73,SC-E-03,no_memory,2,claim-9f8d9232572742d7,ranking_reason,Matches your target role (data analyst).,supported,4,"profile:target_roles=Data Analyst (confirmed, conf 0.95) | dialogue:target_roles=data analyst (confirmed, conf 0.99) | job_posting:role_family=data analyst (confirmed, conf 1.0) | job_posting:title=Junior Data Analyst (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-fe59b9efc3885f73,SC-E-03,no_memory,2,claim-ad49c80b5de89f63,skill_gap,"Gap: the role requires excel, which is not in your listed skills.",supported,1,"job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-fe59b9efc3885f73,SC-E-03,no_memory,2,claim-db58e68a276f73f2,candidate_preference,You indicated target roles: ['data analyst'],supported,2,"profile:target_roles=Data Analyst (confirmed, conf 0.95) | dialogue:target_roles=data analyst (confirmed, conf 0.99)"
hybrid,exp-6db1e87daed5,run-fe59b9efc3885f73,SC-E-03,no_memory,2,claim-e101664b3ad6aaa0,candidate_preference,You indicated salary min: 4000.0,supported,1,"dialogue:salary_min={'min_salary': 4000.0, 'max_salary': 4000.0, 'currency': None, 'period': 'unknown'} (confirmed, conf 0.99)"
hybrid,exp-6db1e87daed5,run-fe59b9efc3885f73,SC-E-03,no_memory,2,claim-e2c6c7d2abd20670,ranking_reason,Salary meets your stated minimum.,supported,3,"dialogue:salary_min={'min_salary': 4000.0, 'max_salary': 4000.0, 'currency': None, 'period': 'unknown'} (confirmed, conf 0.99) | dialogue:salary_currency=MYR (confirmed, conf 0.99) | job_posting:salary_min=12000.0 (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-fe9d069fc2639eb1,SC-D-07,full,1,claim-1f5aa82c73817981,ranking_reason,"Located in Kuala Lumpur, matching your preference.",supported,4,"profile:preferred_locations=Kuala Lumpur (confirmed, conf 0.95) | dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.99) | job_posting:city=Kuala Lumpur (confirmed, conf 1.0) | job_posting:country=Malaysia (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-fe9d069fc2639eb1,SC-D-07,full,1,claim-2e2299045fa7ddb3,ranking_reason,Salary meets your stated minimum.,supported,3,"dialogue:salary_min={'min_salary': 4000.0, 'max_salary': 4000.0, 'currency': None, 'period': 'unknown'} (confirmed, conf 0.99) | dialogue:salary_currency=MYR (confirmed, conf 0.99) | job_posting:salary_min=7000.0 (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-fe9d069fc2639eb1,SC-D-07,full,1,claim-30f2b75b70add393,ranking_reason,Your experience fits the role's range.,supported,3,"profile:years_experience=2.0 (confirmed, conf 0.95) | job_posting:min_years_experience=0.0 (confirmed, conf 1.0) | job_posting:max_years_experience=2.0 (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-fe9d069fc2639eb1,SC-D-07,full,1,claim-39473ea2ca61fe49,ranking_reason,Salary meets your stated minimum.,supported,3,"dialogue:salary_min={'min_salary': 4000.0, 'max_salary': 4000.0, 'currency': None, 'period': 'unknown'} (confirmed, conf 0.99) | dialogue:salary_currency=MYR (confirmed, conf 0.99) | job_posting:salary_min=7000.0 (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-fe9d069fc2639eb1,SC-D-07,full,1,claim-4069fb4297318523,ranking_reason,Covers required skills (2/2).,supported,4,"profile:skills=Python (confirmed, conf 0.95) | profile:skills=SQL (confirmed, conf 0.95) | profile:skills=Excel (confirmed, conf 0.95) | job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-fe9d069fc2639eb1,SC-D-07,full,1,claim-53a8e419107df166,ranking_reason,Your experience fits the role's range.,supported,3,"profile:years_experience=2.0 (confirmed, conf 0.95) | job_posting:min_years_experience=0.0 (confirmed, conf 1.0) | job_posting:max_years_experience=2.0 (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-fe9d069fc2639eb1,SC-D-07,full,1,claim-6536571af47d329f,ranking_reason,"Located in Kuala Lumpur, matching your preference.",supported,4,"profile:preferred_locations=Kuala Lumpur (confirmed, conf 0.95) | dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.99) | job_posting:city=Kuala Lumpur (confirmed, conf 1.0) | job_posting:country=Malaysia (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-fe9d069fc2639eb1,SC-D-07,full,1,claim-6835dd660940a973,ranking_reason,Covers preferred skills (1/1).,supported,4,"profile:skills=Python (confirmed, conf 0.95) | profile:skills=SQL (confirmed, conf 0.95) | profile:skills=Excel (confirmed, conf 0.95) | job_posting:preferred_skills=['python'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-fe9d069fc2639eb1,SC-D-07,full,1,claim-69d701708e69fd48,skill_gap,"Gap: the role requires communication, which is not in your listed skills.",supported,1,"job_posting:required_skills=['excel', 'communication'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-fe9d069fc2639eb1,SC-D-07,full,1,claim-714e03bb3cec9b87,ranking_reason,Covers required skills (2/2).,supported,4,"profile:skills=Python (confirmed, conf 0.95) | profile:skills=SQL (confirmed, conf 0.95) | profile:skills=Excel (confirmed, conf 0.95) | job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-fe9d069fc2639eb1,SC-D-07,full,1,claim-7803ebeefceccf40,ranking_reason,"Located in Kuala Lumpur, matching your preference.",supported,4,"profile:preferred_locations=Kuala Lumpur (confirmed, conf 0.95) | dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.99) | job_posting:city=Kuala Lumpur (confirmed, conf 1.0) | job_posting:country=Malaysia (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-fe9d069fc2639eb1,SC-D-07,full,1,claim-9366932dfd4e007f,ranking_reason,Covers required skills (2/2).,supported,4,"profile:skills=Python (confirmed, conf 0.95) | profile:skills=SQL (confirmed, conf 0.95) | profile:skills=Excel (confirmed, conf 0.95) | job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-fe9d069fc2639eb1,SC-D-07,full,1,claim-afe921d2dea545a4,ranking_reason,"Located in Kuala Lumpur, matching your preference.",supported,4,"profile:preferred_locations=Kuala Lumpur (confirmed, conf 0.95) | dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.99) | job_posting:city=Kuala Lumpur (confirmed, conf 1.0) | job_posting:country=Malaysia (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-fe9d069fc2639eb1,SC-D-07,full,1,claim-bee3b25a4888ad75,ranking_reason,Your experience fits the role's range.,supported,3,"profile:years_experience=2.0 (confirmed, conf 0.95) | job_posting:min_years_experience=0.0 (confirmed, conf 1.0) | job_posting:max_years_experience=2.0 (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-fe9d069fc2639eb1,SC-D-07,full,1,claim-c101a018bf9cecfc,ranking_reason,Matches your target role (business analyst).,supported,3,"dialogue:target_roles=business analyst (confirmed, conf 0.85) | job_posting:role_family=business analyst (confirmed, conf 1.0) | job_posting:title=Entry Business Analyst (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-fe9d069fc2639eb1,SC-D-07,full,1,claim-c1bec18aa27f79ba,ranking_reason,Covers required skills (2/2).,supported,4,"profile:skills=Python (confirmed, conf 0.95) | profile:skills=SQL (confirmed, conf 0.95) | profile:skills=Excel (confirmed, conf 0.95) | job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-fe9d069fc2639eb1,SC-D-07,full,1,claim-d2f05a7f92b3c300,ranking_reason,"Located in Kuala Lumpur, matching your preference.",supported,4,"profile:preferred_locations=Kuala Lumpur (confirmed, conf 0.95) | dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.99) | job_posting:city=Kuala Lumpur (confirmed, conf 1.0) | job_posting:country=Malaysia (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-fe9d069fc2639eb1,SC-D-07,full,1,claim-da116e4664dfbb48,ranking_reason,Covers preferred skills (1/1).,supported,4,"profile:skills=Python (confirmed, conf 0.95) | profile:skills=SQL (confirmed, conf 0.95) | profile:skills=Excel (confirmed, conf 0.95) | job_posting:preferred_skills=['sql'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-fe9d069fc2639eb1,SC-D-07,full,1,claim-e101664b3ad6aaa0,candidate_preference,You indicated salary min: 4000.0,supported,1,"dialogue:salary_min={'min_salary': 4000.0, 'max_salary': 4000.0, 'currency': None, 'period': 'unknown'} (confirmed, conf 0.99)"
hybrid,exp-6db1e87daed5,run-fe9d069fc2639eb1,SC-D-07,full,1,claim-f823f2e2786f5df2,candidate_preference,You indicated preferred locations: ['Kuala Lumpur'],supported,2,"profile:preferred_locations=Kuala Lumpur (confirmed, conf 0.95) | dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.99)"
hybrid,exp-6db1e87daed5,run-fe9d069fc2639eb1,SC-D-07,full,1,claim-fcce8c2df25b909b,candidate_preference,You indicated target roles: ['business analyst'],supported,1,"dialogue:target_roles=business analyst (confirmed, conf 0.85)"
deterministic,exp-e748800507ef,run-fee8d71e6c85f961,SC-A-06,no_memory,0,claim-00eb7089d79fcba7,ranking_reason,"Work mode is hybrid, matching your preference.",supported,2,"dialogue:work_modes=hybrid (confirmed, conf 0.85) | job_posting:work_mode=hybrid (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fee8d71e6c85f961,SC-A-06,no_memory,0,claim-26b121ce1a076eb9,ranking_reason,Your experience fits the role's range.,supported,3,"profile:years_experience=1.0 (confirmed, conf 0.95) | job_posting:min_years_experience=0.0 (confirmed, conf 1.0) | job_posting:max_years_experience=1.0 (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fee8d71e6c85f961,SC-A-06,no_memory,0,claim-2c8b41a54a0fe323,ranking_reason,Matches your target role (data analyst).,supported,4,"profile:target_roles=Data Analyst (confirmed, conf 0.95) | dialogue:target_roles=data analyst (confirmed, conf 0.85) | job_posting:role_family=data analyst (confirmed, conf 1.0) | job_posting:title=Intern Data Analyst (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fee8d71e6c85f961,SC-A-06,no_memory,0,claim-2de7b6a0b589d837,ranking_reason,Salary meets your stated minimum.,supported,3,"dialogue:salary_min=3500.0 (confirmed, conf 0.85) | dialogue:salary_currency=MYR (confirmed, conf 0.85) | job_posting:salary_min=12000.0 (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fee8d71e6c85f961,SC-A-06,no_memory,0,claim-32707df50775b05b,skill_gap,"Gap: the role requires excel, which is not in your listed skills.",supported,1,"job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fee8d71e6c85f961,SC-A-06,no_memory,0,claim-417bc73b0e12b434,ranking_reason,"Located in Cyberjaya, matching your preference.",supported,4,"profile:preferred_locations=Cyberjaya (confirmed, conf 0.95) | dialogue:preferred_locations=Cyberjaya (confirmed, conf 0.85) | job_posting:city=Cyberjaya (confirmed, conf 1.0) | job_posting:country=Malaysia (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fee8d71e6c85f961,SC-A-06,no_memory,0,claim-5bb208a0d00436bb,candidate_preference,You indicated preferred locations: ['Cyberjaya'],supported,2,"profile:preferred_locations=Cyberjaya (confirmed, conf 0.95) | dialogue:preferred_locations=Cyberjaya (confirmed, conf 0.85)"
deterministic,exp-e748800507ef,run-fee8d71e6c85f961,SC-A-06,no_memory,0,claim-61316786f16fd635,ranking_reason,Covers preferred skills (1/1).,supported,3,"profile:skills=Python (confirmed, conf 0.95) | profile:skills=SQL (confirmed, conf 0.95) | job_posting:preferred_skills=['python'] (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fee8d71e6c85f961,SC-A-06,no_memory,0,claim-630ba3d3c37c3408,ranking_reason,Matches your target role (data analyst).,supported,4,"profile:target_roles=Data Analyst (confirmed, conf 0.95) | dialogue:target_roles=data analyst (confirmed, conf 0.85) | job_posting:role_family=data analyst (confirmed, conf 1.0) | job_posting:title=Senior Data Analyst (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fee8d71e6c85f961,SC-A-06,no_memory,0,claim-63769fa40bf6f326,ranking_reason,Salary meets your stated minimum.,supported,3,"dialogue:salary_min=3500.0 (confirmed, conf 0.85) | dialogue:salary_currency=MYR (confirmed, conf 0.85) | job_posting:salary_min=1350.0 (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fee8d71e6c85f961,SC-A-06,no_memory,0,claim-63f3cbce8d3215af,skill_gap,"Gap: the role requires excel, which is not in your listed skills.",supported,1,"job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fee8d71e6c85f961,SC-A-06,no_memory,0,claim-688f7f291a050851,skill_gap,"Gap: the role requires excel, which is not in your listed skills.",supported,1,"job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fee8d71e6c85f961,SC-A-06,no_memory,0,claim-76c4713aaab465ec,candidate_preference,You indicated salary min: 3500.0,supported,1,"dialogue:salary_min=3500.0 (confirmed, conf 0.85)"
deterministic,exp-e748800507ef,run-fee8d71e6c85f961,SC-A-06,no_memory,0,claim-7b9bde8c95f4a6eb,skill_gap,"Gap: the role requires excel, which is not in your listed skills.",supported,1,"job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fee8d71e6c85f961,SC-A-06,no_memory,0,claim-83175074efc3ac0c,skill_gap,"Gap: the role requires excel, which is not in your listed skills.",supported,1,"job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fee8d71e6c85f961,SC-A-06,no_memory,0,claim-8722749428a58b51,ranking_reason,Matches your target role (data analyst).,supported,4,"profile:target_roles=Data Analyst (confirmed, conf 0.95) | dialogue:target_roles=data analyst (confirmed, conf 0.85) | job_posting:role_family=data analyst (confirmed, conf 1.0) | job_posting:title=Intern Data Analyst (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fee8d71e6c85f961,SC-A-06,no_memory,0,claim-a04ba2841ae5ec50,ranking_reason,Salary meets your stated minimum.,supported,3,"dialogue:salary_min=3500.0 (confirmed, conf 0.85) | dialogue:salary_currency=MYR (confirmed, conf 0.85) | job_posting:salary_min=12000.0 (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fee8d71e6c85f961,SC-A-06,no_memory,0,claim-a22882d941be5305,ranking_reason,"Located in Cyberjaya, matching your preference.",supported,4,"profile:preferred_locations=Cyberjaya (confirmed, conf 0.95) | dialogue:preferred_locations=Cyberjaya (confirmed, conf 0.85) | job_posting:city=Cyberjaya (confirmed, conf 1.0) | job_posting:country=Malaysia (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fee8d71e6c85f961,SC-A-06,no_memory,0,claim-a2629b870c884acf,ranking_reason,Covers preferred skills (1/1).,supported,3,"profile:skills=Python (confirmed, conf 0.95) | profile:skills=SQL (confirmed, conf 0.95) | job_posting:preferred_skills=['python'] (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fee8d71e6c85f961,SC-A-06,no_memory,0,claim-b8b94ef16903cd53,ranking_reason,Your experience fits the role's range.,supported,3,"profile:years_experience=1.0 (confirmed, conf 0.95) | job_posting:min_years_experience=0.0 (confirmed, conf 1.0) | job_posting:max_years_experience=1.0 (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fee8d71e6c85f961,SC-A-06,no_memory,0,claim-b9d94b94e9e97f3b,ranking_reason,Salary meets your stated minimum.,supported,3,"dialogue:salary_min=3500.0 (confirmed, conf 0.85) | dialogue:salary_currency=MYR (confirmed, conf 0.85) | job_posting:salary_min=1350.0 (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fee8d71e6c85f961,SC-A-06,no_memory,0,claim-d0a1afec5001a624,ranking_reason,"Located in Cyberjaya, matching your preference.",supported,4,"profile:preferred_locations=Cyberjaya (confirmed, conf 0.95) | dialogue:preferred_locations=Cyberjaya (confirmed, conf 0.85) | job_posting:city=Cyberjaya (confirmed, conf 1.0) | job_posting:country=Malaysia (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fee8d71e6c85f961,SC-A-06,no_memory,0,claim-d2d73c1e6b916eb2,ranking_reason,"Work mode is hybrid, matching your preference.",supported,2,"dialogue:work_modes=hybrid (confirmed, conf 0.85) | job_posting:work_mode=hybrid (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fee8d71e6c85f961,SC-A-06,no_memory,0,claim-da139a45278e62cf,ranking_reason,Salary meets your stated minimum.,supported,3,"dialogue:salary_min=3500.0 (confirmed, conf 0.85) | dialogue:salary_currency=MYR (confirmed, conf 0.85) | job_posting:salary_min=12000.0 (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fee8d71e6c85f961,SC-A-06,no_memory,0,claim-db58e68a276f73f2,candidate_preference,You indicated target roles: ['data analyst'],supported,2,"profile:target_roles=Data Analyst (confirmed, conf 0.95) | dialogue:target_roles=data analyst (confirmed, conf 0.85)"
deterministic,exp-e748800507ef,run-fee8d71e6c85f961,SC-A-06,no_memory,0,claim-e3e9f90c19f13dfc,ranking_reason,Matches your target role (data analyst).,supported,4,"profile:target_roles=Data Analyst (confirmed, conf 0.95) | dialogue:target_roles=data analyst (confirmed, conf 0.85) | job_posting:role_family=data analyst (confirmed, conf 1.0) | job_posting:title=Senior Data Analyst (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-fee8d71e6c85f961,SC-A-06,no_memory,0,claim-f81b9e696a4daf92,ranking_reason,Matches your target role (data analyst).,supported,4,"profile:target_roles=Data Analyst (confirmed, conf 0.95) | dialogue:target_roles=data analyst (confirmed, conf 0.85) | job_posting:role_family=data analyst (confirmed, conf 1.0) | job_posting:title=Senior Data Analyst (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-ff0d646ef8a9de73,SC-A-01,no_context,0,claim-15ec35b6385e963c,skill_gap,"Gap: the role requires excel, which is not in your listed skills.",supported,1,"job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-ff0d646ef8a9de73,SC-A-01,no_context,0,claim-1f5aa82c73817981,ranking_reason,"Located in Kuala Lumpur, matching your preference.",supported,4,"profile:preferred_locations=Kuala Lumpur (confirmed, conf 0.95) | dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.85) | job_posting:city=Kuala Lumpur (confirmed, conf 1.0) | job_posting:country=Malaysia (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-ff0d646ef8a9de73,SC-A-01,no_context,0,claim-26b121ce1a076eb9,ranking_reason,Your experience fits the role's range.,supported,3,"profile:years_experience=1.0 (confirmed, conf 0.95) | job_posting:min_years_experience=0.0 (confirmed, conf 1.0) | job_posting:max_years_experience=1.0 (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-ff0d646ef8a9de73,SC-A-01,no_context,0,claim-2c8b41a54a0fe323,ranking_reason,Matches your target role (data analyst).,supported,4,"profile:target_roles=Data Analyst (confirmed, conf 0.95) | dialogue:target_roles=data analyst (confirmed, conf 0.85) | job_posting:role_family=data analyst (confirmed, conf 1.0) | job_posting:title=Intern Data Analyst (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-ff0d646ef8a9de73,SC-A-01,no_context,0,claim-32707df50775b05b,skill_gap,"Gap: the role requires excel, which is not in your listed skills.",supported,1,"job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
deterministic,exp-e748800507ef,run-ff0d646ef8a9de73,SC-A-01,no_context,0,claim-39473ea2ca61fe49,ranking_reason,Salary meets your stated minimum.,supported,3,"dialogue:salary_min=4000.0 (confirmed, conf 0.85) | dialogue:salary_currency=MYR (confirmed, conf 0.85) | job_posting:salary_min=7000.0 (confirmed, conf 1.0)"
